valid_time,t2m,tp,number,latitude,longitude,expver,station_id
2024-09-30 12:00:00,303.32837,8.5830686e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-01 12:00:00,304.69125,1.1771917e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-02 12:00:00,305.15283,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-03 12:00:00,304.97714,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-04 12:00:00,305.13455,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-05 12:00:00,305.10562,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-06 12:00:00,303.68668,2.2792816e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-07 12:00:00,303.37024,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-08 12:00:00,303.17838,2.6077032e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-09 12:00:00,302.49426,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-10 12:00:00,302.35797,8.5830686e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-11 12:00:00,301.88724,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-12 12:00:00,302.57626,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-13 12:00:00,302.70825,4.261732e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-14 12:00:00,301.93884,1.2844794e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-15 12:00:00,302.43933,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-16 12:00:00,303.02094,4.261732e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-17 12:00:00,303.89713,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-18 12:00:00,304.0709,0.0,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-19 12:00:00,304.3202,1.7195935e-06,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-20 12:00:00,304.2926,8.523463e-07,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-10-21 12:00:00,303.13547,0.000105425715,0,28.599999999999994,77.29999999999997,0001,STATION_33
